lr,la,rho*,T*,B*,dB*_dT*
14,6,0,1.6277459605605502,-1.7082257425931824,2.4946861829850637
14,6,0,1.6974955117339443,-1.5426784224300387,2.2580046416397814
14,6,0,1.767245062907339,-1.3925025718380994,2.052922357785174
14,6,0,1.8369946140807336,-1.255688462176823,1.8740756159957248
14,6,0,1.906744165254128,-1.130560744680439,1.717190338461093
14,6,0,1.9764937164275225,-1.0157118120697608,1.5788271753074248
14,6,0,2.046243267600917,-0.9099504416542642,1.4561934775596173
14,6,0,2.1159928187743113,-0.8122618892803116,1.3470028427832266
14,6,0,2.1857423699477057,-0.7217763214119415,1.2493689707746547
14,6,0,2.2554919211211004,-0.6377439828576567,1.1617245824276357
14,6,0,2.3252414722944947,-0.5595151670027384,1.082758864779496
14,6,0,2.394991023467889,-0.4865240964842557,1.0113687612629811
14,6,0,2.464740574641284,-0.4182758154061323,0.946620715035549
14,6,0,2.534490125814678,-0.35433547585423,0.8877203797907091
14,6,0,2.6042396769880725,-0.2943195435690488,0.8339884577444633
14,6,0,2.6739892281614672,-0.2378883111143468,0.7848412889754833
14,6,0,2.7437387793348615,-0.1847400418047079,0.739775154153128
14,6,0,2.813488330508256,-0.134605650526521,0.6983535008582371
14,6,0,2.88323788168165,-0.0872444885994859,0.6601964876844421
14,6,0,2.952987432855045,-0.0424406766401478,0.6249723778948945
14,6,0,3.0227369840284393,-5.030098583757358e-13,0.5923904181479283
14,6,0,3.052964353868724,0.0177033059121909,0.5790254559503993
14,6,0,3.1444021744175203,0.0688877428580768,0.5411341674910451
14,6,0,3.235839994966317,0.1167688524659384,0.5066996730764677
14,6,0,3.327277815515113,0.1616437422839216,0.4753174881168324
14,6,0,3.4187156360639093,0.2037752464510403,0.4466404321056088
14,6,0,3.5101534566127057,0.2433966816870076,0.4203691682601503
14,6,0,3.601591277161502,0.2807159186173124,0.3962445150939248
14,6,0,3.693029097710298,0.3159186839183289,0.3740411607018786
14,6,0,3.784466918259094,0.3491714770219986,0.3535624948608578
14,6,0,3.875904738807891,0.3806239389152048,0.3346363375075527
14,6,0,3.967342559356688,0.4104110020284136,0.3171113902949102
14,6,0,4.058780379905484,0.438654525268053,0.3008542747166594
14,6,0,4.1502182004542805,0.4654649534044909,0.2857470486034841
14,6,0,4.2416560210030765,0.4909425675629988,0.2716851147320587
14,6,0,4.333093841551873,0.5151785560820368,0.2585754523939422
14,6,0,4.424531662100669,0.5382561885290056,0.2463351161903601
14,6,0,4.515969482649465,0.5602514777160091,0.2348899569065807
14,6,0,4.607407303198262,0.5812340435786666,0.2241735277193327
14,6,0,4.698845123747058,0.6012677387829266,0.2141261456896531
14,6,0,4.790282944295855,0.6204112476547634,0.2046940838629313
14,6,0,4.881720764844651,0.6387185792733456,0.1958288736222683
14,6,0,4.973158585393447,0.6562395160744309,0.1874867004400082
14,6,0,5.064596405942244,0.6730200453901614,0.1796278790155245
14,6,0,5.156034226491041,0.6891026998485866,0.1722163961076349
14,6,0,5.247472047039837,0.7045268569994696,0.1652195112712399
14,6,0,5.338909867588633,0.7193290778951995,0.1586074072716863
14,6,0,5.430347688137429,0.7335432114244003,0.1523528832416286
14,6,0,5.521785508686226,0.7472008382884975,0.1464310847151506
14,6,0,5.613223329235023,0.760331332651483,0.1408192655636385
14,6,0,5.704661149783819,0.7729620621644988,0.1354965776001939
14,6,0,5.761707761281657,0.7806004120243497,0.1323137537150966
14,6,0,6.236802995628198,0.8377749741111284,0.1093575540116836
14,6,0,6.7118982299747385,0.885306977989252,0.0914498550684246
14,6,0,7.186993464321279,0.9252528127530184,0.0772375718737944
14,6,0,7.662088698667819,0.959133710700624,0.0657894865762443
14,6,0,8.13718393301436,0.9880980470518156,0.0564481673101173
14,6,0,8.612279167360901,1.0130280698334897,0.0487390727063414
14,6,0,9.08737440170744,1.034612175513619,0.0423129498349453
14,6,0,9.562469636053985,1.0533948651291758,0.0369082978924582
14,6,0,10.037564870400525,1.0698121227040642,0.0323262980032872
14,6,0,10.512660104747065,1.084216840956556,0.0284136984635277
14,6,0,10.987755339093605,1.0968974864319156,0.025050899769768
14,6,0,11.462850573440146,1.1080919873101656,0.0221435119967004
14,6,0,11.937945807786686,1.1179981630641114,0.019616276277057
14,6,0,12.413041042133226,1.1267817504212247,0.01740862434582
14,6,0,12.888136276479766,1.1345824611055244,0.0154713913770973
14,6,0,13.363231510826308,1.141518918016169,0.0137643527720159
14,6,0,13.83832674517285,1.1476923828656869,0.0122543575677309
14,6,0,14.31342197951939,1.1531897157719355,0.010913899242118
14,6,0,14.78851721386593,1.1580858593110137,0.0097200108761308
14,6,0,15.26361244821247,1.1624457218341286,0.0086534034173223
14,6,0,15.738707682559014,1.1663258035682111,0.007697787953008
14,6,0,16.213802916905554,1.1697754637734206,0.0068393385540151
14,6,0,16.688898151252094,1.172837990993142,0.006066263433809
14,6,0,17.163993385598634,1.1755514789057475,0.0053684602430596
14,6,0,17.639088619945174,1.1779495862884362,0.0047372372220987
14,6,0,18.114183854291717,1.1800621053638414,0.0041650862501467
14,6,0,18.589279088638257,1.1819155311802754,0.0036454971067205
14,6,0,19.064374322984797,1.183533445909971,0.0031728046194384
14,6,0,19.539469557331337,1.1849369419029463,0.002742062249185
14,6,0,20.014564791677877,1.1861448844929396,0.0023489370314594
14,6,0,20.48966002602442,1.1871742284805629,0.0019896218671547
14,6,0,20.96475526037096,1.188040222953174,0.001660761979332
14,6,0,21.4398504947175,1.188756618885579,0.0013593929929807
14,6,0,21.91494572906404,1.1893358404518592,0.0010828885954529
14,6,0,22.39004096341058,1.189789135931164,0.0008289161289907
14,6,0,22.86513619775712,1.1901267071021366,0.0005953987781146
14,6,0,23.340231432103664,1.1903578237747543,0.0003804832621389
14,6,0,23.815326666450204,1.1904909224469309,0.0001825121408324
14,6,0,24.290421900796744,1.1905336942810252,2.1684043449710093e-18
14,6,0,24.533326119804713,1.190522957594805,-8.777832913231445e-05
14,6,0,24.77623033881268,1.190491337351141,-0.0001720308643566
14,6,0,25.01913455782065,1.1904396575823957,-0.0002529134186963
14,6,0,25.262038776828614,1.190368725392632,-0.0003305737597813
14,6,0,25.504942995836583,1.1902793128993567,-0.0004051520910535
14,6,0,25.74784721484455,1.1901721393511209,-0.0004767815001615
14,6,0,25.99075143385252,1.1900479186322233,-0.0005455883770575
14,6,0,26.233655652860485,1.1899073083291931,-0.0006116928040959
14,6,0,26.476559871868453,1.1897509577402878,-0.0006752089202374
14,6,0,26.71946409087642,1.1895794889241864,-0.0007362452612915
15,6,0,1.0,-4.2975883301779305,7.989100015208616
15,6,0,1.0647101547959812,-3.8208285258187247,6.7939116552489685
15,6,0,1.1294203095919624,-3.4130137609283144,5.845600767395382
15,6,0,1.1941304643879436,-3.060343146604304,5.080843557555152
15,6,0,1.2588406191839248,-2.752454792974411,4.455328907606857
15,6,0,1.323550773979906,-2.4814203104178736,3.937316015549243
15,6,0,1.388260928775887,-2.2410720881913377,3.503596110202181
15,6,0,1.452971083571868,-2.026541361690573,3.1368872330469313
15,6,0,1.5176812383678493,-1.8339340119207137,2.824110165317353
15,6,0,1.5823913931638305,-1.660099052231021,2.555221266027254
15,6,0,1.6471015479598117,-1.5024595508015717,2.322406066052098
15,6,0,1.7118117027557926,-1.3588880278896789,2.1195117828255334
15,6,0,1.7765218575517738,-1.227612608283372,1.941641264279855
15,6,0,1.841232012347755,-1.107145894225461,1.7848580041150652
15,6,0,1.905942167143736,-0.9962301697184855,1.645968856827549
15,6,0,1.9706523219397176,-0.8937947860227988,1.522361938751939
15,6,0,2.0353624767356986,-0.7989226814386107,1.4118842754014214
15,6,0,2.10007263153168,-0.7108238504081669,1.3127484456810443
15,6,0,2.164782786327661,-0.6288141165949368,1.2234606339767755
15,6,0,2.229492941123642,-0.5522980092126425,1.1427646627371837
15,6,0,2.2942030959196233,-0.4807548683425861,1.069598077247932
15,6,0,2.358913250715604,-0.4137274676287661,1.0030574073938652
15,6,0,2.4236234055115853,-0.3508126966764853,0.9423704799317344
15,6,0,2.4883335603075665,-0.291653693405032,0.8868741931342473
15,6,0,2.5530437151035477,-0.2359335725820399,0.8359965568215971
15,6,0,2.617753869899529,-0.1833698646409092,0.7892420878269691
15,6,0,2.68246402469551,-0.1337100193366446,0.7461798635277865
15,6,0,2.7471741794914912,-0.0867275473477221,0.7064336949049079
15,6,0,2.8118843342874724,-0.042218761420633,0.6696740002419742
15,6,0,2.8765944890834536,1.0769163338864018e-14,0.6356110514170493
15,6,0,2.905360433974288,0.0180765054792182,0.6212667549556645
15,6,0,2.9926092090845757,0.0704740570319697,0.5805030478744136
15,6,0,3.0798579841948635,0.1194814986709467,0.5434766856738166
15,6,0,3.167106759305151,0.1654052521465343,0.5097479843333163
15,6,0,3.254355534415439,0.2085161646844886,0.478939892116223
15,6,0,3.341604309525726,0.2490545411008109,0.4507275935835216
15,6,0,3.428853084636014,0.2872343092835696,0.4248300711062775
15,6,0,3.5161018597463016,0.3232465359691375,0.4010032138827572
15,6,0,3.60335063485659,0.3572623788110521,0.379034158570003
15,6,0,3.690599409966877,0.3894356620198105,0.358736616349204
15,6,0,3.777848185077165,0.419904888089457,0.3399469947998291
15,6,0,3.865096960187453,0.4487952253699515,0.322521163827263
15,6,0,3.95234573529774,0.4762199824055192,0.3063317463002281
15,6,0,4.039594510408028,0.5022820249944795,0.2912658383606401
15,6,0,4.126843285518316,0.5270749064243747,0.2772230832976958
15,6,0,4.214092060628603,0.550683920147676,0.2641140377099988
15,6,0,4.301340835738891,0.5731869807459133,0.2518587803688958
15,6,0,4.388589610849179,0.594655401907488,0.2403857234600281
15,6,0,4.475838385959467,0.6151545736811352,0.229630593260626
15,6,0,4.563087161069754,0.6347445689476816,0.2195355532199538
15,6,0,4.650335936180042,0.6534806659038253,0.2100484471655309
15,6,0,4.73758471129033,0.671413803784787,0.2011221442016358
15,6,0,4.8248334864006175,0.6885910382948497,0.1927139699876287
15,6,0,4.912082261510905,0.7050558758054276,0.1847852116285153
15,6,0,4.999331036621193,0.7208485493852506,0.1773006854937927
15,6,0,5.086579811731481,0.7360063983484668,0.1702283589932431
15,6,0,5.173828586841768,0.7505641141098378,0.1635390187513736
15,6,0,5.261077361952055,0.7645539162458023,0.1572059787922704
15,6,0,5.348326137062343,0.7780058208669687,0.1512048233189152
15,6,0,5.435574912172631,0.790947787780941,0.1455131794816519
15,6,0,5.489930661294357,0.7987644012877223,0.142114631505881
15,6,0,5.966591023434759,0.8601170464072525,0.1164674150642494
15,6,0,6.443251385575162,0.9107247068201936,0.0966981681392894
15,6,0,6.919911747715564,0.952972190836807,0.0811678603287668
15,6,0,7.396572109855967,0.9885993380625068,0.0687680120805641
15,6,0,7.873232471996369,1.0189039206000332,0.0587277402428461
15,6,0,8.34989283413677,1.0448725972971815,0.0504978628735402
15,6,0,8.826553196277175,1.0672682075053237,0.043678825914412
15,6,0,9.303213558417577,1.0866892534410475,0.0379745062696117
15,6,0,9.77987392055798,1.103611477625652,0.0331618045574626
15,6,0,10.25653428269838,1.118417453381916,0.0290701550778457
15,6,0,10.733194644838782,1.1314180795755855,0.0255674263336307
15,6,0,11.209855006979186,1.14286840837116,0.022550034957559
15,6,0,11.686515369119588,1.1529794819738854,0.0199358954001726
15,6,0,12.16317573125999,1.1619272795020232,0.0176593140347387
15,6,0,12.639836093400394,1.1698596232101828,0.0156672392419067
15,6,0,13.116496455540794,1.1769014782499994,0.0139164718218165
15,6,0,13.593156817681198,1.183159158165624,0.0123715652127236
15,6,0,14.0698171798216,1.188723577269025,0.0110032276872989
15,6,0,14.546477541962002,1.1936729278141025,0.0097870942539313
15,6,0,15.023137904102404,1.1980747469885225,0.0087027738879605
15,6,0,15.499798266242808,1.2019876647698218,0.0077331039361662
15,6,0,15.97645862838321,1.205462767323615,0.0068635619148347
15,6,0,16.453118990523613,1.2085447739407416,0.0060817979600182
15,6,0,16.929779352664013,1.2112729378093048,0.0053772605446515
15,6,0,17.406439714804414,1.2136818548391812,0.0047408948623835
15,6,0,17.88310007694482,1.2158021173932654,0.0041648982479872
15,6,0,18.35976043908522,1.2176608507374709,0.0036425206786226
15,6,0,18.83642080122562,1.2192821876139988,0.0031679011408097
15,6,0,19.313081163366025,1.2206876527185933,0.0027359327089938
15,6,0,19.78974152550643,1.2218964764229785,0.0023421507437193
15,6,0,20.26640188764683,1.2229259138934645,0.0019826398102107
15,6,0,20.743062249787233,1.223791462514821,0.0016539558353129
15,6,0,21.219722611927637,1.224507076887034,0.0013530607306618
15,6,0,21.696382974068037,1.2250853496698435,0.0010772672629321
15,6,0,22.173043336208437,1.2255376667589366,0.000824192385338
15,6,0,22.649703698348844,1.2258743420718172,0.0005917175860709
15,6,0,23.126364060489244,1.2261047367864055,0.0003779550799731
15,6,0,23.603024422629645,1.2262373608065755,0.0001812188853028
15,6,0,24.07968478477005,1.2262799568896416,4.7704895589362195e-17
15,6,0,24.32048163261775,1.2262695257256704,-8.608299183346857e-05
15,6,0,24.56127848046545,1.2262387783891673,-0.0001687142689156
15,6,0,24.80207532831315,1.2261885405435888,-0.0002480462338722
15,6,0,25.042872176160852,1.226119575611868,-0.0003242234242548
15,6,0,25.283669024008553,1.2260326338381795,-0.0003973829827973
15,6,0,25.52446587185625,1.2259284322556727,-0.0004676550956159
15,6,0,25.76526271970395,1.2258076378324505,-0.0005351634008071
15,6,0,26.006059567551652,1.225670908665777,-0.0006000253696898
15,6,0,26.246856415399353,1.2255188748384895,-0.0006623526627483
15,6,0,26.487653263247054,1.2253521207176157,-0.0007222514621618
16,6,0,1.0,-4.054704259342749,7.681020569185336
16,6,0,1.0604711554484083,-3.6241426817517697,6.599685727559087
16,6,0,1.1209423108968168,-3.2522834373302354,5.729401541869206
16,6,0,1.1814134663452254,-2.928005784516254,5.018835834930273
16,6,0,1.241884621793634,-2.6428201397632427,4.43131595609728
16,6,0,1.3023557772420422,-2.3901356930194444,3.94009126514184
16,6,0,1.3628269326904507,-2.1647592285646833,3.5252857677018747
16,6,0,1.4232980881388593,-1.9625440375804617,3.1718868603576915
16,6,0,1.4837692435872678,-1.780139775880205,2.868387120270557
16,6,0,1.5442403990356763,-1.614810283108214,2.6058480431704165
16,6,0,1.6047115544840846,-1.4642994431640797,2.3772425659176015
16,6,0,1.6651827099324932,-1.3267303946756468,2.1769855379766314
16,6,0,1.7256538653809017,-1.2005293039848537,2.000593245911606
16,6,0,1.78612502082931,-1.084366645800935,1.8444330440429264
16,6,0,1.8465961762777183,-0.9771116689088684,1.705536868352737
16,6,0,1.907067331726127,-0.8777966311106684,1.5814606836798686
16,6,0,1.9675384871745356,-0.7855885177199763,1.4701773889417815
16,6,0,2.028009642622944,-0.699766411677231,1.3699943874407807
16,6,0,2.0884807980713527,-0.619703295312479,1.279489543590605
16,6,0,2.148951953519761,-0.5448512549016766,1.1974609882504614
16,6,0,2.2094231089681693,-0.4747294173922752,1.1228874559283035
16,6,0,2.269894264416578,-0.4089140598396935,1.0548967040222348
16,6,0,2.3303654198649864,-0.3470302468703751,0.9927401867267628
16,6,0,2.390836575313395,-0.2887452103055679,0.9357726079214724
16,6,0,2.451307730761803,-0.2337624577526549,0.8834353084028245
16,6,0,2.5117788862102115,-0.1818170044140998,0.8352426877157593
16,6,0,2.57225004165862,-0.132671313033807,0.7907710436085579
16,6,0,2.632721197107029,-0.0861118338102927,0.7496493496701927
16,6,0,2.693192352555437,-0.0419460733554137,0.7115515960225878
16,6,0,2.7536635080038456,-1.6288804542616378e-13,0.676190397645214
16,6,0,2.781200143083884,0.0184086713830743,0.6609248050843473
16,6,0,2.864915842047536,0.0718890845032413,0.6174534924558257
16,6,0,2.948631541011188,0.1219014126375097,0.5779856782702598
16,6,0,3.0323472399748397,0.1687604832328656,0.5420480674556287
16,6,0,3.1160629389384917,0.2127444207668449,0.5092351170599502
16,6,0,3.199778637902144,0.2540998392127442,0.4791977358073955
16,6,0,3.283494336865796,0.2930461612812421,0.4516341215708593
16,6,0,3.367210035829448,0.3297792493073355,0.4262822869049456
16,6,0,3.4509257347931,0.3644745060152481,0.4029139265014406
16,6,0,3.5346414337567515,0.3972894559608021,0.3813293582503854
16,6,0,3.618357132720403,0.4283658937937585,0.3613533284510269
16,6,0,3.702072831684056,0.4578319128113062,0.3428315165769853
16,6,0,3.785788530647708,0.4858034186066638,0.3256276094361502
16,6,0,3.8695042296113593,0.5123855922314206,0.3096208411812194
16,6,0,3.9532199285750114,0.5376740708198922,0.2947039163312511
16,6,0,4.036935627538663,0.5617560155606266,0.2807812491704033
16,6,0,4.1206513265023155,0.5847110223413104,0.2677674656492155
16,6,0,4.2043670254659675,0.6066119186815694,0.2555861240157553
16,6,0,4.28808272442962,0.6275254735652893,0.2441686184446469
16,6,0,4.371798423393272,0.6475130002879752,0.2334532363651399
16,6,0,4.455514122356924,0.6666308991072678,0.2233843453609491
16,6,0,4.539229821320575,0.6849311734300771,0.2139116896918003
16,6,0,4.622945520284228,0.7024618082677399,0.2049897798757427
16,6,0,4.706661219247879,0.7192671389692067,0.1965773615325914
16,6,0,4.790376918211532,0.7353882086899851,0.1886369519481348
16,6,0,4.874092617175183,0.7508631024428442,0.1811344346744751
16,6,0,4.957808316138835,0.7657271474170038,0.1740387040119423
16,6,0,5.041524015102487,0.7800131888324604,0.1673213524842348
16,6,0,5.125239714066139,0.7937518173602479,0.1609563954699426
16,6,0,5.208955413029791,0.8069715185922074,0.1549200280298121
16,6,0,5.261044967160089,0.8149469730747083,0.1513202063639033
16,6,0,5.740699367243324,0.8804093056766461,0.1229729189557885
16,6,0,6.220353767326559,0.9339901394948869,0.1013790839430863
16,6,0,6.700008167409794,0.9784271042274766,0.0845845550988749
16,6,0,7.179662567493029,1.0156903583804755,0.071290231124822
16,6,0,7.659316967576264,1.0472323664637495,0.0606058429837422
16,6,0,8.138971367659499,1.0741463313410409,0.0519051788830933
16,6,0,8.618625767742735,1.097269964878355,0.0447376859837898
16,6,0,9.098280167825967,1.117255405402808,0.0387727076492611
16,6,0,9.577934567909203,1.134617427857044,0.0337632921348446
16,6,0,10.05758896799244,1.1497674290306463,0.0295221070294769
16,6,0,10.537243368075677,1.1630378723299584,0.0259050491102669
16,6,0,11.016897768158907,1.1747000850583342,0.0227998665181109
16,6,0,11.496552168242143,1.1849775790155292,0.0201181176140147
16,6,0,11.97620656832538,1.194055947403338,0.0177893951299079
16,6,0,12.455860968408617,1.2020904476596468,0.0157571158744519
16,6,0,12.93551536849185,1.2092119002271646,0.0139754100842966
16,6,0,13.415169768575083,1.215531209724296,0.0124067947011135
16,6,0,13.89482416865832,1.2211429573145276,0.0110204131577674
16,6,0,14.374478568741557,1.2261282170909342,0.0097906897205104
16,6,0,14.85413296882479,1.2305568688901114,0.00869629072748
16,6,0,15.333787368908023,1.2344894053222273,0.0077193154765701
16,6,0,15.81344176899126,1.2379784189177627,0.0068446606839403
16,6,0,16.293096169074495,1.2410698468350674,0.0060595173552138
16,6,0,16.77275056915773,1.2438039300071069,0.0053529695535373
16,6,0,17.252404969240963,1.2462160622877725,0.0047156722225828
16,6,0,17.732059369324197,1.2483374982798,0.0041395908136115
16,6,0,18.211713769407435,1.25019588352189,0.0036177895786175
16,6,0,18.69136816949067,1.2518157849285303,0.0031442584447134
16,6,0,19.171022569573903,1.2532190734223922,0.0027137706708006
16,6,0,19.65067696965714,1.2544252831507348,0.0023217652128515
16,6,0,20.130331369740375,1.2554518801325316,0.0019642490362499
16,6,0,20.60998576982361,1.2563145550556087,0.0016377156187506
16,6,0,21.089640169906843,1.2570274126959546,0.0013390766628354
16,6,0,21.56929456999008,1.2576031656204534,0.0010656046380361
16,6,0,22.048948970073315,1.258053287089778,0.0008148842438481
16,6,0,22.52860337015655,1.2583881795484135,0.0005847712531665
16,6,0,23.008257770239783,1.2586172539471856,0.0003733574879662
16,6,0,23.48791217032302,1.2587490635995833,0.0001789409107094
16,6,0,23.967566570406255,1.2587913898610616,4.336808689942019e-19
16,6,0,24.20724223611032,1.2587812466950967,-8.404662237810907e-05
16,6,0,24.44691790181438,1.258751365861413,-0.0001647283175975
16,6,0,24.686593567518443,1.2587025427554464,-0.0002421935388601
16,6,0,24.926269233222506,1.2586355177652866,-0.000316583081788
16,6,0,25.16594489892657,1.2585510187142015,-0.0003880305421282
16,6,0,25.40562056463063,1.2584497418338714,-0.0004566627422635
16,6,0,25.645296230334697,1.2583323342689043,-0.000522600128917
16,6,0,25.884971896038756,1.2581994344466207,-0.0005859571442367
16,6,0,26.12464756174282,1.2580516547342704,-0.0006468425722606
16,6,0,26.36432322744688,1.25788956129134,-0.0007053598625965
17,6,0,1.0,-3.8436443090833343,7.4129340932380545
17,6,0,1.0568531917820914,-3.4512378494481615,6.426055104355611
17,6,0,1.113706383564183,-3.1095070441704773,5.621980364770981
17,6,0,1.1705595753462743,-2.8093277945008976,4.958380922731151
17,6,0,1.227412767128366,-2.543633741203258,4.404467620604575
17,6,0,1.2842659589104573,-2.306868962239246,3.937422451808398
17,6,0,1.3411191506925488,-2.0946058121298723,3.540050825346543
17,6,0,1.3979723424746402,-1.9032732670029373,3.199200792977141
17,6,0,1.4548255342567318,-1.729959708239068,2.904676313846891
17,6,0,1.5116787260388231,-1.5722677799886835,2.6484760115103514
17,6,0,1.5685319178209145,-1.4282059055498164,2.424250795201792
17,6,0,1.625385109603006,-1.2961061038081263,2.2269113971604084
17,6,0,1.6822383013850977,-1.174560911739367,2.0523403466797365
17,6,0,1.739091493167189,-1.0623744469717058,1.8971778317012455
17,6,0,1.7959446849492804,-0.9585244790995844,1.7586605826020625
17,6,0,1.852797876731372,-0.8621317092458514,1.6344993065950335
17,6,0,1.9096510685134636,-0.7724357921775754,1.5227844924578513
17,6,0,1.966504260295555,-0.6887760332488774,1.42191332950149
17,6,0,2.0233574520776463,-0.6105754479267493,1.3305325055210546
17,6,0,2.080210643859738,-0.5373280187429389,1.2474930633962371
17,6,0,2.137063835641829,-0.4685881280994562,1.1718144988426864
17,6,0,2.193917027423921,-0.4039617408315918,1.102656000719396
17,6,0,2.250770219206012,-0.3430993096163851,1.0392932561843522
17,6,0,2.3076234109881035,-0.2856895534855269,0.9810996241984028
17,6,0,2.3644766027701953,-0.2314544248108405,0.927530762499056
17,6,0,2.4213297945522867,-0.1801447792915786,0.8781120030671373
17,6,0,2.478182986334378,-0.1315367410542046,0.8324279288707289
17,6,0,2.53503617811647,-0.0854285731585561,0.7901137241815516
17,6,0,2.591889369898561,-0.0416380350073148,0.7508479619747831
17,6,0,2.6487425616806526,-1.3955489321263145e-13,0.7143465620370311
17,6,0,2.675229987297459,0.0187063575093435,0.6982130490471756
17,6,0,2.755922796310519,0.0731596329919772,0.6521866851113574
17,6,0,2.8366156053235785,0.1240743078733294,0.6104164177724333
17,6,0,2.917308414336638,0.1717728813250842,0.5723968673613085
17,6,0,2.9980012233496978,0.2165401204515587,0.5376953210680245
17,6,0,3.0786940323627574,0.2586283651370242,0.5059395596123144
17,6,0,3.159386841375817,0.298262025801578,0.4768079968435178
17,6,0,3.2400796503888767,0.3356413522500288,0.4500216435561504
17,6,0,3.3207724594019363,0.3709455754958428,0.425337519941829
17,6,0,3.401465268414996,0.4043355357243959,0.4025432258730066
17,6,0,3.4821580774280556,0.4359560545883915,0.3814524422553434
17,6,0,3.5628508864411153,0.4659378600083232,0.3619011854356997
17,6,0,3.643543695454175,0.4943992086344354,0.3437446740341124
17,6,0,3.7242365044672345,0.5214473651914046,0.3268546964284955
17,6,0,3.804929313480294,0.5471798489665063,0.3111173895495164
17,6,0,3.885622122493354,0.5716855031311586,0.2964313571814752
17,6,0,3.9663149315064135,0.5950454389725277,0.2827060697608025
17,6,0,4.047007740519473,0.617333848255728,0.2698604985768844
17,6,0,4.127700549532532,0.6386187425565019,0.2578219459591865
17,6,0,4.208393358545592,0.6589625386303201,0.2465250399728409
17,6,0,4.2890861675586525,0.6784226843266581,0.2359108677185144
17,6,0,4.369778976571712,0.6970520816254872,0.2259262258309454
17,6,0,4.450471785584771,0.7148995884798345,0.216522970417735
17,6,0,4.531164594597831,0.7320102623319983,0.207657451649739
17,6,0,4.611857403610891,0.7484258944809953,0.1992900206425549
17,6,0,4.69255021262395,0.7641852281127763,0.1913845982618438
17,6,0,4.773243021637009,0.7793241672398677,0.1839082971277016
17,6,0,4.8539358306500695,0.7938761128275253,0.1768310894518234
17,6,0,4.93462863966313,0.8078721437799339,0.170125514468426
17,6,0,5.015321448676189,0.8213412395980411,0.1637664201593189
17,6,0,5.06547466316295,0.8294591495167397,0.1599783933047412
17,6,0,5.549217926467557,0.8989672456777404,0.1289275262984437
17,6,0,6.0329611897721644,0.9554249394677348,0.1055490035947765
17,6,0,6.5167044530767715,1.001946878117027,0.0875444352216833
17,6,0,7.0004477163813785,1.0407447413644315,0.0734114388034973
17,6,0,7.484190979685986,1.0734304722975496,0.0621351099541924
17,6,0,7.967934242990592,1.1012054843841472,0.0530103387150528
17,6,0,8.451677506295198,1.12498254367866,0.0455352347930762
17,6,0,8.935420769599805,1.145466877733595,0.0393449302918417
17,6,0,9.419164032904412,1.1632114781678216,0.0341691939826772
17,6,0,9.90290729620902,1.178655650813483,0.0298045586905466
17,6,0,10.386650559513626,1.1921525201899663,0.0260955548921297
17,6,0,10.870393822818231,1.2039889145213385,0.0229218069655171
17,6,0,11.35413708612284,1.214400048000681,0.0201889916508496
17,6,0,11.837880349427447,1.2235804679023414,0.0178223939965518
17,6,0,12.321623612732054,1.231692327187628,0.015762243151916
17,6,0,12.80536687603666,1.2388718086527404,0.0139602886139469
17,6,0,13.289110139341268,1.2452339806735069,0.0123772544912944
17,6,0,13.772853402645875,1.250876713369077,0.0109809241243917
17,6,0,14.256596665950482,1.2558836711465462,0.0097446832001217
17,6,0,14.74033992925509,1.2603267886561575,0.0086464003967582
17,6,0,15.224083192559696,1.2642681907602862,0.0076675592920745
17,6,0,15.707826455864303,1.2677617797742675,0.0067925792623836
17,6,0,16.19156971916891,1.2708545304876329,0.0060082799092533
17,6,0,16.675312982473514,1.2735875149004778,0.0053034554715675
17,6,0,17.159056245778125,1.2759968168943816,0.0046685342312033
17,6,0,17.642799509082728,1.2781142017249554,0.0040953041192808
17,6,0,18.12654277238734,1.279967765668084,0.0035766902685915
17,6,0,18.610286035691946,1.2815824202471084,0.003106573612211
17,6,0,19.094029298996553,1.2829802975935336,0.0026796421293354
17,6,0,19.577772562301156,1.2841811502458658,0.0022912682197005
17,6,0,20.061515825605767,1.2852026302670452,0.0019374071126168
17,6,0,20.54525908891037,1.2860605562650238,0.0016145123043286
17,6,0,21.02900235221498,1.286769137585849,0.0013194648532846
17,6,0,21.512745615519584,1.2873411664813723,0.001049514009973
17,6,0,21.996488878824195,1.2877881829098423,0.0008022271617249
17,6,0,22.4802321421288,1.2881206113271748,0.000575447467611
17,6,0,22.96397540543341,1.2883479127652078,0.0003672578695533
17,6,0,23.447718668738013,1.2884786524310758,0.0001759504121587
17,6,0,23.931461932042623,1.2885206210436468,-1.3614478869250547e-18
17,6,0,24.17077655136305,1.2885107649675311,-8.179250431395166e-05
17,6,0,24.410091170683476,1.2884817289669157,-0.0001603147581752
17,6,0,24.649405790003904,1.2884342850828028,-0.0002357109361817
17,6,0,24.88872040932433,1.288369151428098,-0.0003081177792725
17,6,0,25.128035028644756,1.2882870371760056,-0.0003776650389173
17,6,0,25.36734964796518,1.2881886105839355,-0.0004444758910407
17,6,0,25.60666426728561,1.288074506750358,-0.0005086673219961
17,6,0,25.845978886606034,1.287945343531529,-0.00057035048871
17,6,0,26.08529350592646,1.2878017146440564,-0.000629631054938
17,6,0,26.32460812524689,1.2876441699006185,-0.0006866095054124
18,6,0,1.0,-3.658365278032873,7.177339922458871
18,6,0,1.053726929397783,-3.297938204877224,6.269928200525244
